Date,Close,High,Low,Open,Volume,Month_Change,Month_Volatile,Yearly_Change,Symbol
,20MICRONS.NS,20MICRONS.NS,20MICRONS.NS,20MICRONS.NS,20MICRONS.NS,,,,
2024-11-01,838.95,863.5,761.55,822.4,284189049,2.01,13.39,21.96,SBIN.NS
2024-12-01,814.0,875.45,810.0,838.95,154526323,-2.97,8.08,18.99,SBIN.NS
2024-01-01,3106.21,3406.59,3017.62,3183.49,1163921,-2.43,12.89,-2.43,SCHAEFFLER.NS
2024-02-01,2869.71,3154.52,2807.41,3092.42,1556724,-7.2,12.36,-9.63,SCHAEFFLER.NS
2024-03-01,2788.91,2964.2,2721.6,2889.2,1080914,-3.47,8.91,-13.1,SCHAEFFLER.NS
2024-04-01,3660.4,3848.04,2800.82,2830.73,2521869,29.31,37.39,16.21,SCHAEFFLER.NS
2024-05-01,4241.5,4745.0,3630.65,3689.85,4495583,14.95,30.69,31.16,SCHAEFFLER.NS
2024-06-01,4740.5,4951.0,3786.2,4300.0,3722522,10.24,30.76,41.4,SCHAEFFLER.NS
2024-07-01,4267.35,4747.0,3795.1,4744.0,5860131,-10.05,25.08,31.36,SCHAEFFLER.NS
2024-08-01,3941.65,4286.4,3784.9,4270.0,2268607,-7.69,13.25,23.67,SCHAEFFLER.NS
2024-09-01,3913.7,4049.0,3752.8,3970.0,1388401,-1.42,7.89,22.25,SCHAEFFLER.NS
2024-10-01,3435.9,4083.05,3405.9,3861.1,2053920,-11.01,19.88,11.24,SCHAEFFLER.NS
2024-11-01,3584.2,3615.85,3325.0,3465.8,1545541,3.42,8.75,14.65,SCHAEFFLER.NS
2024-12-01,3312.2,3780.0,3276.05,3576.55,1022760,-7.39,15.38,7.26,SCHAEFFLER.NS
2024-01-01,264.55,330.63,256.7,268.94,3099287,-1.63,28.8,-1.63,SCHAND.NS
2024-02-01,269.78,288.19,244.32,268.2,2265487,0.59,17.96,-1.04,SCHAND.NS
2024-03-01,229.56,278.27,219.4,270.08,1369852,-15.0,26.83,-16.05,SCHAND.NS
2024-04-01,227.15,249.7,222.7,233.02,1745219,-2.52,12.12,-18.57,SCHAND.NS
2024-05-01,225.71,252.61,220.39,227.15,1333657,-0.63,14.62,-19.2,SCHAND.NS
2024-06-01,227.81,245.75,202.37,237.85,1940158,-4.22,21.44,-23.42,SCHAND.NS
2024-07-01,227.21,250.63,220.58,225.62,1943286,0.7,13.62,-22.72,SCHAND.NS
2024-08-01,224.2,230.93,210.43,228.13,1519560,-1.72,9.74,-24.44,SCHAND.NS
2024-09-01,214.93,251.38,208.45,223.3,4871611,-3.75,20.59,-28.19,SCHAND.NS
2024-10-01,213.99,222.0,201.35,219.0,2092135,-2.29,10.26,-30.47,SCHAND.NS
2024-11-01,216.62,222.16,190.22,214.9,1257363,0.8,16.79,-29.67,SCHAND.NS
2024-12-01,219.98,239.39,206.63,216.6,1275671,1.56,15.85,-28.11,SCHAND.NS
2024-01-01,472.0,495.0,394.35,412.0,9665585,14.56,25.52,14.56,SCHNEIDER.NS
2024-02-01,637.2,642.65,453.3,471.0,11627782,35.29,41.77,49.85,SCHNEIDER.NS
2024-03-01,741.05,752.0,568.0,645.0,2949153,14.89,32.39,64.74,SCHNEIDER.NS
2024-04-01,807.4,857.85,690.0,774.0,4100515,4.32,24.33,69.06,SCHNEIDER.NS
2024-05-01,685.45,955.05,673.95,807.4,5146481,-15.1,41.71,53.95,SCHNEIDER.NS
2024-06-01,865.3,954.7,649.6,719.7,6371253,20.23,46.97,74.18,SCHNEIDER.NS
2024-07-01,803.15,980.0,730.0,877.9,7178082,-8.51,34.25,65.67,SCHNEIDER.NS
2024-08-01,829.65,853.0,745.0,803.8,6533295,3.22,14.5,68.88,SCHNEIDER.NS
2024-09-01,816.05,884.55,745.0,854.0,13693368,-4.44,18.73,64.44,SCHNEIDER.NS
2024-10-01,779.65,880.0,714.2,816.05,6313503,-4.46,23.21,59.98,SCHNEIDER.NS
2024-11-01,830.6,843.6,678.05,784.75,5306925,5.84,24.42,65.82,SCHNEIDER.NS
2024-12-01,795.75,879.3,781.0,831.0,3334480,-4.24,12.59,61.58,SCHNEIDER.NS
2024-01-01,211.3,219.29,159.2,163.09,192986044,29.56,37.74,29.56,SCI.NS
2024-02-01,236.15,290.2,204.12,216.99,217348755,8.83,42.17,38.39,SCI.NS
2024-03-01,208.41,242.24,189.19,241.39,36448458,-13.66,28.04,24.73,SCI.NS
2024-04-01,226.82,235.26,202.67,210.1,63267138,7.96,16.08,32.69,SCI.NS
2024-05-01,245.24,274.18,197.93,226.82,125471271,8.12,38.52,40.81,SCI.NS
2024-06-01,251.38,289.15,203.02,264.5,133355199,-4.96,42.42,35.85,SCI.NS
2024-07-01,286.16,383.48,246.19,252.47,320636542,13.34,55.77,49.19,SCI.NS
2024-08-01,268.69,296.04,247.88,287.46,97634530,-6.53,19.43,42.66,SCI.NS
2024-09-01,260.66,275.88,236.25,269.94,64328316,-3.44,16.77,39.22,SCI.NS
2024-10-01,216.4,262.8,199.3,262.8,44825038,-17.66,31.86,21.57,SCI.NS
2024-11-01,234.87,243.65,203.65,217.5,107370561,7.99,19.64,29.55,SCI.NS
2024-12-01,212.4,243.0,210.0,232.91,27492584,-8.81,15.71,20.75,SCI.NS
2024-04-01,67.9,77.23,41.51,41.51,143545773,63.58,86.05,63.58,SCILAL.NS
2024-05-01,66.16,75.19,59.52,68.84,56260394,-3.89,26.33,59.68,SCILAL.NS
2024-06-01,80.56,88.19,56.29,72.41,127269766,11.26,56.67,70.94,SCILAL.NS
2024-07-01,101.88,107.68,79.77,80.8,198122698,26.09,34.99,97.03,SCILAL.NS
2024-08-01,85.25,103.06,84.73,102.86,43014721,-17.12,21.63,79.91,SCILAL.NS
2024-09-01,70.0,87.38,68.94,85.31,31250648,-17.95,26.75,61.96,SCILAL.NS
2024-10-01,62.87,71.8,58.5,70.94,18491645,-11.38,22.74,50.58,SCILAL.NS
2024-11-01,70.06,75.44,59.15,75.44,23035499,-7.13,27.54,43.45,SCILAL.NS
2024-12-01,65.0,74.25,64.56,69.94,13347081,-7.06,15.01,36.39,SCILAL.NS
2024-01-01,339.85,375.5,321.25,338.0,452660,0.55,16.89,0.55,SCPL.NS
2024-02-01,392.05,483.7,318.25,339.0,1637771,15.65,51.99,16.2,SCPL.NS
2024-03-01,349.0,421.7,336.75,403.9,436510,-13.59,25.23,2.6,SCPL.NS
2024-04-01,417.75,451.9,352.55,360.0,778344,16.04,28.18,18.65,SCPL.NS
2024-05-01,517.6,545.95,399.0,417.75,2496739,23.9,36.83,42.55,SCPL.NS
2024-06-01,558.3,626.75,450.5,540.0,2116989,3.39,39.12,45.94,SCPL.NS
2024-07-01,429.65,634.5,419.0,561.2,2226877,-23.44,51.43,22.5,SCPL.NS
2024-08-01,406.55,445.45,384.25,431.9,534275,-5.87,15.93,16.63,SCPL.NS
2024-09-01,363.0,415.4,360.0,406.55,383611,-10.71,15.39,5.91,SCPL.NS
2024-10-01,346.8,383.45,335.05,364.0,241416,-4.73,14.45,1.19,SCPL.NS
2024-11-01,314.1,376.85,300.0,349.9,125049,-10.23,25.62,-9.04,SCPL.NS
2024-12-01,333.15,358.0,312.0,315.9,100497,5.46,14.74,-3.58,SCPL.NS
2024-01-01,110.8,125.06,109.6,114.2,31503679,-2.98,14.11,-2.98,SDBL.NS
2024-02-01,109.54,114.8,92.26,111.54,26847721,-1.79,24.43,-4.77,SDBL.NS
2024-03-01,105.1,112.9,86.46,110.4,22181957,-4.8,30.58,-9.57,SDBL.NS
2024-04-01,127.12,144.8,105.82,106.0,57717393,19.92,36.84,10.35,SDBL.NS
2024-05-01,127.5,148.9,113.84,127.12,27209342,0.3,30.8,10.65,SDBL.NS
2024-06-01,113.81,131.9,105.0,130.7,60643073,-12.92,25.62,-2.27,SDBL.NS
2024-07-01,113.05,123.6,104.2,114.99,28202134,-1.69,18.62,-3.96,SDBL.NS
2024-08-01,112.2,119.9,106.0,113.59,30078534,-1.22,13.11,-5.18,SDBL.NS
2024-09-01,116.12,128.44,107.11,113.0,41933963,2.76,19.91,-2.42,SDBL.NS
2024-10-01,100.89,116.49,95.78,116.49,14355843,-13.39,21.62,-15.81,SDBL.NS
2024-11-01,103.72,113.2,97.92,101.5,13021923,2.19,15.6,-13.62,SDBL.NS
2024-12-01,109.95,122.7,103.3,104.0,19739736,5.72,18.78,-7.9,SDBL.NS
2024-01-01,1143.8,1212.0,1022.75,1050.25,2252450,8.91,18.5,8.91,SEAMECLTD.NS
2024-02-01,1102.95,1240.0,1020.25,1139.0,977334,-3.17,21.54,5.74,SEAMECLTD.NS
2024-03-01,1088.6,1170.0,1030.0,1138.0,518621,-4.34,13.59,1.4,SEAMECLTD.NS
2024-04-01,1083.25,1164.0,1025.0,1080.0,260132,0.3,13.56,1.7,SEAMECLTD.NS
2024-05-01,1012.45,1175.0,970.65,1083.25,638421,-6.54,21.05,-4.83,SEAMECLTD.NS
2024-06-01,1266.05,1342.0,951.05,1034.0,2690694,22.44,41.11,17.61,SEAMECLTD.NS
2024-07-01,1588.3,1620.0,1261.1,1272.0,3757886,24.87,28.46,42.47,SEAMECLTD.NS
2024-08-01,1587.25,1669.95,1434.4,1595.0,2139146,-0.49,16.42,41.99,SEAMECLTD.NS
2024-09-01,1415.75,1587.9,1309.05,1587.85,780386,-10.84,21.3,31.15,SEAMECLTD.NS
2024-10-01,1377.3,1484.9,1238.6,1417.0,564290,-2.8,19.89,28.35,SEAMECLTD.NS
2024-11-01,1290.35,1399.0,1077.9,1383.25,379003,-6.72,29.79,21.63,SEAMECLTD.NS
2024-12-01,1133.0,1298.0,1105.0,1298.0,288992,-12.71,17.47,8.92,SEAMECLTD.NS
2024-01-01,100.55,135.0,98.35,132.8,129108,-24.28,37.26,-24.28,SECMARK.NS
2024-02-01,100.0,114.65,90.0,100.55,56275,-0.55,27.39,-24.83,SECMARK.NS
2024-03-01,90.1,100.0,83.9,99.0,39510,-8.99,19.19,-33.82,SECMARK.NS
2024-04-01,111.05,118.25,88.1,90.1,53290,23.25,34.22,-10.57,SECMARK.NS
2024-05-01,103.0,117.8,99.0,111.05,82501,-7.25,18.99,-17.82,SECMARK.NS
2024-06-01,101.99,109.5,96.5,105.55,50196,-3.37,13.47,-21.19,SECMARK.NS
2024-07-01,99.96,105.75,96.02,101.99,54872,-1.99,10.13,-23.18,SECMARK.NS
2024-08-01,94.51,112.4,91.2,100.98,54313,-6.41,23.25,-29.59,SECMARK.NS
2024-09-01,92.86,103.96,86.8,101.89,98998,-8.86,19.77,-38.45,SECMARK.NS
2024-10-01,107.4,145.1,86.01,95.95,982492,11.93,68.7,-26.52,SECMARK.NS
2024-11-01,113.89,122.0,92.35,117.8,136986,-3.32,32.11,-29.84,SECMARK.NS
2024-12-01,118.0,136.95,105.05,110.0,200867,7.27,30.37,-22.56,SECMARK.NS
2024-01-01,20.95,25.4,19.1,19.1,11352453,9.69,32.98,9.69,SECURCRED.NS
2024-02-01,19.2,23.7,18.25,21.1,7870872,-9.0,29.86,0.68,SECURCRED.NS
2024-03-01,16.75,20.8,15.95,19.85,8509427,-15.62,30.41,-14.94,SECURCRED.NS
2024-04-01,18.25,23.3,17.05,17.1,12092657,6.73,36.66,-8.21,SECURCRED.NS
2024-05-01,15.3,18.85,15.15,18.25,9764729,-16.16,24.42,-24.38,SECURCRED.NS
2024-06-01,11.19,15.1,11.0,14.55,3978724,-23.09,37.27,-47.47,SECURCRED.NS
2024-07-01,7.31,12.28,7.31,11.15,4404162,-34.44,67.99,-81.91,SECURCRED.NS
2024-08-01,6.2,7.28,5.52,7.27,5750924,-14.72,31.88,-96.63,SECURCRED.NS
2024-09-01,5.0,7.29,5.0,6.5,4256739,-23.08,45.8,-119.7,SECURCRED.NS
2024-10-01,3.53,5.3,3.06,4.9,3736733,-27.96,73.2,-147.66,SECURCRED.NS
2024-11-01,3.16,4.03,3.09,3.67,1227657,-13.9,30.42,-161.56,SECURCRED.NS
2024-12-01,3.57,3.65,3.22,3.22,544977,10.87,13.35,-150.69,SECURCRED.NS
2024-01-01,59.15,64.1,47.0,48.25,2720701,22.59,36.38,22.59,SECURKLOUD.NS
2024-02-01,57.5,72.9,56.5,60.0,1007103,-4.17,29.03,18.42,SECURKLOUD.NS
2024-03-01,37.0,60.35,36.9,57.5,713471,-35.65,63.55,-17.23,SECURKLOUD.NS
2024-04-01,41.45,47.05,37.0,37.0,199592,12.03,27.16,-5.2,SECURKLOUD.NS
2024-05-01,39.65,48.5,38.25,41.45,331893,-4.34,26.8,-9.54,SECURKLOUD.NS
2024-06-01,36.74,39.8,35.96,38.85,247669,-5.43,10.68,-14.97,SECURKLOUD.NS
2024-07-01,37.96,43.47,35.99,36.74,558969,3.32,20.78,-11.65,SECURKLOUD.NS
2024-08-01,35.89,40.99,33.59,38.8,1222363,-7.5,22.03,-19.15,SECURKLOUD.NS
2024-09-01,32.84,37.6,32.34,35.89,726969,-8.5,16.26,-27.65,SECURKLOUD.NS
2024-10-01,39.65,44.15,29.2,33.5,2637567,18.36,51.2,-9.29,SECURKLOUD.NS
2024-11-01,35.66,41.5,33.6,40.0,547882,-10.85,23.51,-20.14,SECURKLOUD.NS
2024-12-01,32.59,36.0,31.11,35.66,660848,-8.61,15.72,-28.75,SECURKLOUD.NS
2024-01-01,299.4,332.8,245.2,250.0,564253,19.76,35.73,19.76,SEJALLTD.NS
2024-02-01,335.1,335.1,286.65,299.4,87115,11.92,16.9,31.68,SEJALLTD.NS
2024-03-01,388.65,399.0,330.4,348.0,246643,11.68,20.76,43.36,SEJALLTD.NS
2024-04-01,330.0,404.95,315.0,388.75,116101,-15.11,28.56,28.25,SEJALLTD.NS
2024-05-01,314.0,349.8,290.0,330.0,166400,-4.85,20.62,23.4,SEJALLTD.NS
2024-06-01,357.35,373.4,299.0,314.0,106337,13.81,24.88,37.21,SEJALLTD.NS
2024-07-01,354.5,374.95,315.05,374.95,99931,-5.45,19.01,31.76,SEJALLTD.NS
2024-08-01,317.65,365.0,304.15,365.0,90450,-12.97,20.01,18.78,SEJALLTD.NS
2024-09-01,394.95,425.15,317.65,320.0,124848,23.42,33.84,42.2,SEJALLTD.NS
2024-10-01,621.95,621.95,375.2,405.0,260634,53.57,65.76,95.77,SEJALLTD.NS
2024-11-01,530.05,678.95,511.55,639.0,79935,-17.05,32.72,78.72,SEJALLTD.NS
2024-12-01,619.5,658.0,530.0,530.05,123008,16.88,24.15,95.6,SEJALLTD.NS
2024-01-01,522.55,544.95,484.7,492.75,1926608,6.05,12.43,6.05,SELAN.NS
2024-02-01,492.3,559.85,460.0,522.0,1408852,-5.69,21.71,0.36,SELAN.NS
2024-03-01,450.25,518.0,403.55,493.0,1073468,-8.67,28.36,-8.31,SELAN.NS
2024-04-01,634.45,683.7,448.7,450.25,5671638,40.91,52.37,32.6,SELAN.NS
2024-05-01,572.45,735.0,568.55,634.45,3675501,-9.77,29.28,22.82,SELAN.NS
2024-06-01,731.75,792.45,503.05,580.0,4704762,26.16,57.53,48.99,SELAN.NS
2024-07-01,764.2,818.0,694.05,736.05,4149785,3.82,17.86,52.81,SELAN.NS
2024-08-01,979.3,1078.25,850.0,854.0,11106912,14.67,26.85,67.49,SELAN.NS
2024-09-01,845.6,1010.0,819.6,982.95,1255361,-13.97,23.23,53.51,SELAN.NS
2024-10-01,897.4,929.0,761.2,843.0,1046271,6.45,22.04,59.97,SELAN.NS
2024-11-01,882.6,968.65,829.2,908.5,871379,-2.85,16.82,57.11,SELAN.NS
2024-12-01,846.4,946.95,837.6,882.6,861094,-4.1,13.06,53.01,SELAN.NS
2024-01-01,92.45,97.2,81.05,81.05,307600,14.07,19.93,14.07,SELMC.NS
2024-02-01,83.1,95.5,82.7,94.15,151085,-11.74,15.48,2.33,SELMC.NS
2024-03-01,68.65,85.95,68.65,82.5,130408,-16.79,25.2,-14.46,SELMC.NS
2024-04-01,76.1,87.0,68.65,70.0,186007,8.71,26.73,-5.74,SELMC.NS
2024-05-01,65.75,78.35,64.5,76.1,216016,-13.6,21.47,-19.35,SELMC.NS
2024-06-01,60.31,69.3,59.1,67.1,532228,-10.12,17.26,-29.46,SELMC.NS
2024-07-01,57.71,63.37,57.15,62.5,495112,-7.66,10.88,-37.13,SELMC.NS
2024-08-01,63.04,89.21,46.09,58.86,4714709,7.1,93.56,-30.03,SELMC.NS
2024-09-01,56.99,65.79,54.0,65.79,413974,-13.38,21.83,-43.4,SELMC.NS
2024-10-01,45.01,59.25,42.01,56.7,308046,-20.62,41.04,-64.02,SELMC.NS
2024-11-01,52.3,52.3,40.01,46.0,315487,13.7,30.72,-50.32,SELMC.NS
2024-12-01,45.03,54.91,45.0,54.5,982269,-17.38,22.02,-67.7,SELMC.NS
2024-01-01,2656.6,2745.0,2205.05,2390.0,29677,11.15,24.49,11.15,SEMAC.NS
2024-02-01,2849.1,3060.0,2445.05,2651.4,47442,7.46,25.15,18.61,SEMAC.NS
2024-03-01,3002.2,3122.0,2605.05,2800.0,26622,7.22,19.84,25.83,SEMAC.NS
2024-04-01,3381.35,3479.0,2850.55,3100.0,62373,9.08,22.05,34.91,SEMAC.NS
2024-05-01,712.35,3484.9,712.35,3381.35,122345,-78.93,389.21,-44.02,SEMAC.NS
2024-06-01,626.7,689.9,552.6,676.75,140012,-7.4,24.85,-51.42,SEMAC.NS
2024-07-01,578.8,633.0,555.0,626.7,48282,-7.64,14.05,-59.06,SEMAC.NS
2024-08-01,524.75,591.95,520.0,580.0,50598,-9.53,13.84,-68.59,SEMAC.NS
2024-09-01,403.15,543.95,387.0,543.95,104413,-25.88,40.56,-94.47,SEMAC.NS
2024-10-01,403.25,440.75,383.05,403.15,28227,0.02,15.06,-94.45,SEMAC.NS
2024-11-01,389.75,420.9,366.6,419.8,23571,-7.16,14.81,-101.61,SEMAC.NS
2024-12-01,399.45,454.85,382.0,394.95,13597,1.14,19.07,-100.47,SEMAC.NS
2024-01-01,787.59,849.29,680.83,694.37,7975742,13.43,24.74,13.43,SENCO.NS
2024-02-01,830.41,896.25,724.29,787.59,8711698,5.44,23.74,18.86,SENCO.NS
2024-03-01,770.96,854.24,684.43,834.05,3411853,-7.56,24.81,11.3,SENCO.NS
2024-04-01,933.02,1065.61,770.41,770.96,17038344,21.02,38.32,32.32,SENCO.NS
2024-05-01,883.96,943.46,802.73,933.02,4985730,-5.26,17.53,27.06,SENCO.NS
2024-06-01,1146.69,1176.02,827.61,923.23,10292882,24.2,42.1,51.26,SENCO.NS
2024-07-01,969.64,1150.04,930.47,1147.79,6992552,-15.52,23.6,35.74,SENCO.NS
2024-08-01,1088.19,1175.02,954.2,980.88,7570736,10.94,23.14,46.68,SENCO.NS
2024-09-01,1429.9,1498.75,1087.19,1088.14,10818253,31.41,37.86,78.09,SENCO.NS
2024-10-01,1220.75,1544.0,1035.6,1478.0,14391434,-17.41,49.09,60.69,SENCO.NS
2024-11-01,1151.35,1247.7,1016.05,1247.7,5254332,-7.72,22.8,52.96,SENCO.NS
2024-12-01,1103.45,1192.0,1092.05,1152.0,7300287,-4.21,9.15,48.75,SENCO.NS
2024-01-01,26.55,26.55,20.1,20.35,254473637,30.47,32.09,30.47,SEPC.NS
2024-02-01,21.35,27.7,20.4,27.0,187295583,-20.93,35.78,9.54,SEPC.NS
2024-03-01,16.65,22.15,15.5,21.55,176935111,-22.74,42.9,-13.2,SEPC.NS
2024-04-01,19.4,22.05,16.8,16.8,163831504,15.48,31.25,2.28,SEPC.NS
2024-05-01,18.9,19.85,17.65,19.4,136291265,-2.58,12.46,-0.3,SEPC.NS
2024-06-01,18.84,23.35,16.0,20.0,271233509,-5.8,45.94,-6.1,SEPC.NS
2024-07-01,21.0,22.73,17.2,18.85,303142990,11.41,32.15,5.31,SEPC.NS
2024-08-01,25.78,27.5,17.04,21.47,949321917,20.07,61.38,25.38,SEPC.NS
2024-09-01,28.7,33.45,25.0,26.01,888373467,10.34,33.8,35.72,SEPC.NS
2024-10-01,26.17,30.78,23.5,28.8,372125863,-9.13,30.98,26.59,SEPC.NS
2024-11-01,24.67,28.3,21.78,26.45,191789382,-6.73,29.94,19.86,SEPC.NS
2024-12-01,22.4,25.84,22.2,24.59,131852047,-8.91,16.4,10.96,SEPC.NS
2024-01-01,137.95,147.0,113.9,114.3,93058640,20.69,29.06,20.69,SEQUENT.NS
2024-02-01,127.95,155.5,121.1,136.85,44726409,-6.5,28.41,14.19,SEQUENT.NS
2024-03-01,115.5,135.55,112.1,129.25,26194391,-10.64,20.92,3.55,SEQUENT.NS
2024-04-01,123.65,134.85,114.5,116.8,20499922,5.86,17.77,9.41,SEQUENT.NS
2024-05-01,103.45,124.8,102.4,123.65,13378102,-16.34,21.87,-6.92,SEQUENT.NS
2024-06-01,116.93,127.55,92.05,107.05,24525473,9.23,38.57,2.31,SEQUENT.NS
2024-07-01,142.78,149.9,116.8,117.0,52885360,22.03,28.34,24.34,SEQUENT.NS
2024-08-01,163.63,175.0,130.03,143.9,67025849,13.71,34.58,38.05,SEQUENT.NS
2024-09-01,232.22,237.85,160.75,164.0,172467210,41.6,47.96,79.65,SEQUENT.NS
2024-10-01,182.34,240.7,164.52,231.51,36751591,-21.24,46.3,58.41,SEQUENT.NS
2024-11-01,203.32,231.0,183.0,191.45,8685508,6.2,26.23,64.61,SEQUENT.NS
2024-12-01,176.99,211.5,175.1,203.8,4630099,-13.16,20.79,51.46,SEQUENT.NS
2024-01-01,90.57,90.57,74.53,78.98,18542804,14.67,21.52,14.67,SERVOTECH.NS
2024-02-01,99.27,108.67,87.77,94.97,41192435,4.53,23.81,19.2,SERVOTECH.NS
2024-03-01,77.58,102.97,73.48,102.92,16861030,-24.62,40.13,-5.42,SERVOTECH.NS
2024-04-01,85.78,96.07,79.18,79.68,9997504,7.66,21.33,2.24,SERVOTECH.NS
2024-05-01,79.58,89.67,78.98,86.73,10689590,-8.24,13.54,-6.01,SERVOTECH.NS
2024-06-01,88.16,93.97,75.48,81.33,17659482,8.4,24.5,2.39,SERVOTECH.NS
2024-07-01,123.71,129.77,86.57,88.16,60387171,40.32,49.9,42.72,SERVOTECH.NS
2024-08-01,142.44,153.61,114.27,125.96,53591786,13.08,34.43,55.8,SERVOTECH.NS
2024-09-01,183.51,205.34,134.96,143.46,57486555,27.92,52.15,83.72,SERVOTECH.NS
2024-10-01,188.6,198.4,159.84,184.9,27103286,2.0,24.12,85.72,SERVOTECH.NS
2024-11-01,179.01,196.98,168.0,194.15,16179893,-7.8,17.25,77.92,SERVOTECH.NS
2024-12-01,165.6,189.67,163.0,179.0,12576807,-7.49,16.36,70.43,SERVOTECH.NS
2024-01-01,340.03,377.56,318.7,347.81,2150100,-2.24,18.47,-2.24,SESHAPAPER.NS
2024-02-01,324.37,344.76,310.38,338.4,1144009,-4.15,11.08,-6.38,SESHAPAPER.NS
2024-03-01,289.84,343.67,281.91,323.48,938671,-10.4,21.91,-16.78,SESHAPAPER.NS
2024-04-01,330.82,348.7,289.6,289.6,1749745,14.23,20.41,-2.55,SESHAPAPER.NS
2024-05-01,315.26,340.72,306.34,330.82,809346,-4.7,11.22,-7.25,SESHAPAPER.NS
2024-06-01,331.9,360.9,280.0,326.45,1859643,1.67,28.89,-5.58,SESHAPAPER.NS
2024-07-01,355.1,372.0,325.1,335.4,2805548,5.87,14.43,0.29,SESHAPAPER.NS
2024-08-01,351.25,373.45,325.1,356.0,1006427,-1.33,14.87,-1.04,SESHAPAPER.NS
2024-09-01,341.95,371.0,336.15,350.5,794813,-2.44,10.37,-3.48,SESHAPAPER.NS
2024-10-01,309.1,343.7,285.3,341.0,591102,-9.35,20.47,-12.84,SESHAPAPER.NS
2024-11-01,307.0,315.95,279.3,307.1,300224,-0.03,13.12,-12.87,SESHAPAPER.NS
2024-12-01,296.75,335.25,285.0,307.0,639224,-3.34,17.63,-16.21,SESHAPAPER.NS
2024-01-01,8.75,9.65,6.8,6.9,2464304,26.81,41.91,26.81,SETCO.NS
2024-02-01,7.9,8.8,7.7,8.6,790318,-8.14,14.29,18.67,SETCO.NS
2024-03-01,6.15,8.8,6.15,8.05,3638062,-23.6,43.09,-4.93,SETCO.NS
2024-04-01,13.95,13.95,6.35,6.4,6016531,117.97,119.69,113.04,SETCO.NS
2024-05-01,10.7,13.95,10.4,13.95,2098753,-23.3,34.13,89.74,SETCO.NS
2024-06-01,12.4,13.24,9.71,10.9,1537195,13.76,36.35,103.5,SETCO.NS
2024-07-01,12.75,15.82,11.78,11.78,4649270,8.23,34.3,111.74,SETCO.NS
2024-08-01,13.71,14.6,11.03,13.0,2296087,5.46,32.37,117.2,SETCO.NS
2024-09-01,11.97,13.52,11.51,13.46,1241314,-11.07,17.46,106.13,SETCO.NS
2024-10-01,9.67,13.29,9.36,12.2,3071628,-20.74,41.99,85.39,SETCO.NS
2024-11-01,10.07,11.89,9.52,9.67,2095305,4.14,24.89,89.53,SETCO.NS
2024-12-01,20.13,21.39,9.91,10.2,5879434,97.35,115.84,186.88,SETCO.NS
2024-01-01,0.7,0.8,0.6,0.75,1716881,-6.67,33.33,-6.67,SETUINFRA.NS
2024-02-01,0.8,0.95,0.75,0.75,1573412,6.67,26.67,0.0,SETUINFRA.NS
2024-03-01,0.6,0.8,0.6,0.8,255360,-25.0,33.33,-25.0,SETUINFRA.NS
2024-04-01,0.7,0.85,0.55,0.65,1989217,7.69,54.55,-17.31,SETUINFRA.NS
2024-05-01,0.65,0.75,0.55,0.7,576769,-7.14,36.36,-24.45,SETUINFRA.NS
2024-06-01,0.92,0.97,0.7,0.7,1857747,31.43,38.57,6.98,SETUINFRA.NS
2024-07-01,0.69,0.95,0.69,0.92,767761,-25.0,37.68,-18.02,SETUINFRA.NS
2024-08-01,0.9,0.9,0.72,0.72,2252822,25.0,25.0,6.98,SETUINFRA.NS
2024-09-01,0.8,1.16,0.75,0.91,1748152,-12.09,54.67,-5.11,SETUINFRA.NS
2024-10-01,0.88,1.0,0.72,0.76,1310613,15.79,38.89,10.68,SETUINFRA.NS
2024-11-01,0.85,1.08,0.77,0.92,758755,-7.61,40.26,3.07,SETUINFRA.NS
2024-12-01,0.98,1.05,0.78,0.89,1240016,10.11,34.62,13.18,SETUINFRA.NS
2024-01-01,30.3,32.0,20.5,20.8,318034,45.67,56.1,45.67,SEYAIND.NS
2024-02-01,23.8,30.0,23.8,29.7,99452,-19.87,26.05,25.81,SEYAIND.NS
2024-03-01,19.55,27.85,19.5,23.5,348710,-16.81,42.82,9.0,SEYAIND.NS
2024-04-01,23.15,24.55,19.0,20.5,117077,12.93,29.21,21.93,SEYAIND.NS
2024-05-01,22.3,26.15,21.35,23.15,118771,-3.67,22.48,18.25,SEYAIND.NS
2024-06-01,25.07,26.8,20.6,23.4,158084,7.14,30.1,25.39,SEYAIND.NS
2024-07-01,36.94,36.94,23.11,26.3,479201,40.46,59.84,65.85,SEYAIND.NS
2024-08-01,31.55,38.78,31.55,38.78,60332,-18.64,22.92,47.2,SEYAIND.NS
2024-09-01,25.86,29.97,24.39,29.97,55959,-13.71,22.88,33.49,SEYAIND.NS
2024-10-01,28.26,31.41,22.71,27.15,341019,4.09,38.31,37.58,SEYAIND.NS
2024-11-01,26.7,32.65,26.7,29.67,40907,-10.01,22.28,27.57,SEYAIND.NS
2024-12-01,24.5,26.25,23.29,26.25,51938,-6.67,12.71,20.9,SEYAIND.NS
2024-01-01,1174.05,1258.45,1111.65,1249.4,1304818,-6.03,13.21,-6.03,SFL.NS
2024-02-01,1036.0,1177.85,1022.0,1174.9,985617,-11.82,15.25,-17.85,SFL.NS
2024-03-01,943.7,1067.0,918.05,1041.7,1605310,-9.41,16.22,-27.26,SFL.NS
2024-04-01,904.4,1012.0,900.5,946.0,2666827,-4.4,12.38,-31.66,SFL.NS
